tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
20-06-2026,07:00,27.0,Cerah,54.0,1.7
20-06-2026,08:00,27.0,Cerah,54.0,1.7
20-06-2026,09:00,27.0,Cerah,54.0,1.7
20-06-2026,10:00,27.0,Cerah,54.0,1.7
20-06-2026,11:00,27.0,Cerah,54.0,1.7
20-06-2026,12:00,28.0,Cerah,49.0,4.6
20-06-2026,13:00,28.0,Cerah,49.0,4.6
20-06-2026,14:00,28.0,Cerah,49.0,4.6
20-06-2026,15:00,24.0,Cerah,69.0,4.0
20-06-2026,16:00,24.0,Cerah,69.0,4.0
20-06-2026,17:00,24.0,Cerah,69.0,4.0
20-06-2026,18:00,22.0,Cerah,88.0,2.1
20-06-2026,19:00,22.0,Cerah,88.0,2.1
20-06-2026,20:00,22.0,Cerah,88.0,2.1
20-06-2026,21:00,20.0,Cerah,94.0,1.0
20-06-2026,22:00,20.0,Cerah,94.0,1.0
20-06-2026,23:00,20.0,Cerah,94.0,1.0
