tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
28-08-2026,BMKG,BMKG,00:00,2026-08-28 02:00:00,17.0,84.0,0.0,6.1,120.0,0.8964,Berawan,Berawan
28-08-2026,BMKG,BMKG,01:00,2026-08-28 02:00:00,17.0,84.0,0.0,6.1,60.0,1.2224,Berawan,Berawan
28-08-2026,BMKG,BMKG,02:00,2026-08-28 02:00:00,17.0,84.0,0.0,6.1,0.0,1.6299,Berawan,Berawan
28-08-2026,BMKG,BMKG,03:00,2026-08-28 02:00:00,17.0,84.0,0.0,6.1,60.0,1.2224,Berawan,Berawan
28-08-2026,BMKG,BMKG,04:00,2026-08-28 05:00:00,17.0,82.0,0.0,3.9,60.0,1.2224,Cerah,Cerah
28-08-2026,BMKG,BMKG,05:00,2026-08-28 05:00:00,17.0,82.0,0.0,3.9,0.0,1.6299,Cerah,Cerah
28-08-2026,BMKG,BMKG,06:00,2026-08-28 05:00:00,17.0,82.0,0.0,3.9,60.0,1.2224,Cerah,Cerah
28-08-2026,BMKG,BMKG,07:00,2026-08-28 08:00:00,24.0,56.0,0.0,3.8,60.0,1.2224,Cerah,Cerah
28-08-2026,BMKG,BMKG,08:00,2026-08-28 08:00:00,24.0,56.0,0.0,3.8,0.0,1.6299,Cerah,Cerah
28-08-2026,BMKG,BMKG,09:00,2026-08-28 08:00:00,24.0,56.0,0.0,3.8,60.0,1.2224,Cerah,Cerah
28-08-2026,BMKG,BMKG,10:00,2026-08-28 11:00:00,29.0,29.0,0.0,9.3,60.0,1.2224,Cerah,Cerah
28-08-2026,BMKG,BMKG,11:00,2026-08-28 11:00:00,29.0,29.0,0.0,9.3,0.0,1.6299,Cerah,Cerah
28-08-2026,BMKG,BMKG,12:00,2026-08-28 11:00:00,29.0,29.0,0.0,9.3,60.0,1.2224,Cerah,Cerah
28-08-2026,BMKG,BMKG,13:00,2026-08-28 14:00:00,29.0,35.0,0.0,11.7,60.0,1.2224,Cerah,Cerah
28-08-2026,BMKG,BMKG,14:00,2026-08-28 14:00:00,29.0,35.0,0.0,11.7,0.0,1.6299,Cerah,Cerah
28-08-2026,BMKG,BMKG,15:00,2026-08-28 14:00:00,29.0,35.0,0.0,11.7,60.0,1.2224,Cerah,Cerah
28-08-2026,BMKG,BMKG,16:00,2026-08-28 17:00:00,23.0,63.0,0.0,2.1,60.0,1.2224,Cerah,Cerah
28-08-2026,BMKG,BMKG,17:00,2026-08-28 17:00:00,23.0,63.0,0.0,2.1,0.0,1.6299,Cerah,Cerah
28-08-2026,BMKG,BMKG,18:00,2026-08-28 17:00:00,23.0,63.0,0.0,2.1,60.0,1.2224,Cerah,Cerah
28-08-2026,BMKG,BMKG,19:00,2026-08-28 20:00:00,20.0,78.0,0.0,1.9,60.0,1.2224,Cerah,Cerah
28-08-2026,BMKG,BMKG,20:00,2026-08-28 20:00:00,20.0,78.0,0.0,1.9,0.0,1.6299,Cerah,Cerah
28-08-2026,BMKG,BMKG,21:00,2026-08-28 20:00:00,20.0,78.0,0.0,1.9,60.0,1.2224,Cerah,Cerah
28-08-2026,BMKG,BMKG,22:00,2026-08-28 23:00:00,19.0,83.0,0.0,1.3,60.0,1.2224,Cerah,Cerah
28-08-2026,BMKG,BMKG,23:00,2026-08-28 23:00:00,19.0,83.0,0.0,1.3,0.0,1.6299,Cerah,Cerah
