tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
03-09-2026,07:00,29.0,Cerah,41.0,5.1
03-09-2026,08:00,29.0,Cerah,41.0,5.1
03-09-2026,09:00,29.0,Cerah,41.0,5.1
03-09-2026,10:00,29.0,Cerah,41.0,5.1
03-09-2026,11:00,29.0,Cerah,41.0,5.1
03-09-2026,12:00,30.0,Cerah,43.0,9.6
03-09-2026,13:00,30.0,Cerah,43.0,9.6
03-09-2026,14:00,30.0,Cerah,43.0,9.6
03-09-2026,15:00,27.0,Cerah,51.0,4.3
03-09-2026,16:00,27.0,Cerah,51.0,4.3
03-09-2026,17:00,27.0,Cerah,51.0,4.3
03-09-2026,18:00,22.0,Cerah,79.0,3.3
03-09-2026,19:00,22.0,Cerah,79.0,3.3
03-09-2026,20:00,22.0,Cerah,79.0,3.3
03-09-2026,21:00,20.0,Cerah,86.0,4.3
03-09-2026,22:00,20.0,Cerah,86.0,4.3
03-09-2026,23:00,20.0,Cerah,86.0,4.3
