tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
08-09-2026,05:00,24.0,Cerah,59.0,6.6
08-09-2026,06:00,24.0,Cerah,59.0,6.6
08-09-2026,07:00,24.0,Cerah,59.0,6.6
08-09-2026,08:00,24.0,Cerah,59.0,6.6
08-09-2026,09:00,24.0,Cerah,59.0,6.6
08-09-2026,10:00,27.0,Hujan Ringan,50.0,6.9
08-09-2026,11:00,27.0,Hujan Ringan,50.0,6.9
08-09-2026,12:00,27.0,Hujan Ringan,50.0,6.9
08-09-2026,13:00,27.0,Hujan Ringan,55.0,0.6
08-09-2026,14:00,27.0,Hujan Ringan,55.0,0.6
08-09-2026,15:00,27.0,Hujan Ringan,55.0,0.6
08-09-2026,16:00,23.0,Cerah,72.0,1.8
08-09-2026,17:00,23.0,Cerah,72.0,1.8
08-09-2026,18:00,23.0,Cerah,72.0,1.8
08-09-2026,19:00,21.0,Berawan,85.0,5.0
08-09-2026,20:00,21.0,Berawan,85.0,5.0
08-09-2026,21:00,21.0,Berawan,85.0,5.0
08-09-2026,22:00,20.0,Cerah Berawan,88.0,5.1
08-09-2026,23:00,20.0,Cerah Berawan,88.0,5.1
