jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,8.9991,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,69.8,Sedang,21.21,+/-2.15,91.32,+/-3.79,0.0,+/-0.0,21.21,+/-2.15,42.5,34.9,22.6,0.0,0.0,0.0,2.15,3.79,0.0,2.15,9,0.7778,0.0,0.0
01:00,7,8.9991,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.1,Sedang,20.88,+/-2.37,91.08,+/-2.26,0.0,+/-0.0,20.88,+/-2.37,42.5,51.4,6.1,0.0,0.0,0.0,2.37,2.26,0.0,2.37,9,0.7778,0.0,0.0
02:00,7,8.9991,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.0,Sedang,20.46,+/-2.49,91.78,+/-0.99,0.0,+/-0.0,20.46,+/-2.49,59.1,34.9,6.1,0.0,0.0,0.0,2.49,0.99,0.0,2.49,9,0.7778,0.0,0.0
03:00,7,8.9991,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.0,Sedang,19.91,+/-2.43,91.68,+/-1.7,0.0,+/-0.0,19.91,+/-2.43,59.1,16.4,24.6,0.0,0.0,0.0,2.43,1.7,0.0,2.43,9,0.7778,0.0,0.0
04:00,7,8.9991,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,73.9,Sedang,19.53,+/-2.27,91.25,+/-3.67,0.0,+/-0.0,19.53,+/-2.27,59.1,16.4,24.6,0.0,0.0,0.0,2.27,3.67,0.0,2.27,9,0.7778,0.0,0.0
05:00,7,8.9991,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.1,Sedang,19.28,+/-1.99,93.24,+/-2.77,0.0,+/-0.0,19.28,+/-1.99,59.1,34.9,6.1,0.0,0.0,0.0,1.99,2.77,0.0,1.99,9,0.7778,0.0,0.0
06:00,7,8.9991,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.9,Sedang,18.04,+/-0.23,93.89,+/-3.33,0.0,+/-0.0,18.04,+/-0.23,58.9,35.1,6.1,0.0,0.0,0.0,0.23,3.33,0.0,0.23,9,0.7778,0.0,0.0
07:00,7,8.9991,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.2,Sedang,19.64,+/-0.96,86.15,+/-8.09,0.0,+/-0.0,19.64,+/-0.96,58.9,18.5,22.6,0.0,0.0,0.0,0.96,8.09,0.0,0.96,9,0.7778,0.0,0.0
08:00,7,8.9991,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,78.6,Sedang,22.2,+/-1.1,79.34,+/-9.73,0.0,+/-0.0,22.2,+/-1.1,77.4,16.6,6.1,0.0,0.0,0.0,1.1,9.73,0.0,1.1,9,0.7778,0.0,0.0
09:00,7,8.9991,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,78.7,Sedang,24.09,+/-0.91,71.46,+/-9.21,0.0,+/-0.0,24.09,+/-0.91,77.4,16.6,6.1,0.0,0.0,0.0,0.91,9.21,0.0,0.91,9,0.7778,0.0,0.0
