jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,8.9543,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.1,Sedang,20.88,+/-1.86,88.2,+/-4.6,0.0,+/-0.0,20.88,+/-1.86,42.4,51.5,6.1,0.0,0.0,0.0,1.86,4.6,0.0,1.86,9,0.7778,0.0,0.0
01:00,7,8.9543,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.3,Sedang,20.22,+/-1.96,90.34,+/-2.3,0.0,+/-0.0,20.22,+/-1.96,27.8,51.5,20.7,0.0,0.0,0.0,1.96,2.3,0.0,1.96,9,0.7778,0.0,0.0
02:00,7,8.9543,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.3,Sedang,19.71,+/-2.16,90.0,+/-3.44,0.0,+/-0.0,19.71,+/-2.16,44.3,35.0,20.7,0.0,0.0,0.0,2.16,3.44,0.0,2.16,9,0.7778,0.0,0.0
03:00,7,8.9543,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,74.7,Sedang,19.19,+/-2.36,90.55,+/-2.9,0.0,+/-0.0,19.19,+/-2.36,31.7,62.2,6.1,0.0,0.0,0.0,2.36,2.9,0.0,2.36,9,0.7778,0.0,0.0
04:00,7,8.9543,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.8,Sedang,18.74,+/-2.4,90.47,+/-2.16,0.0,+/-0.0,18.74,+/-2.4,46.4,31.1,22.5,0.0,0.0,0.0,2.4,2.16,0.0,2.4,9,0.7778,0.0,0.0
05:00,7,8.9543,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,71.0,Sedang,18.64,+/-2.17,89.65,+/-1.33,0.0,+/-0.0,18.64,+/-2.17,46.4,31.1,22.5,0.0,0.0,0.0,2.17,1.33,0.0,2.17,9,0.7778,0.0,0.0
06:00,7,8.9543,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.1,Sedang,18.12,+/-1.44,88.34,+/-1.41,0.0,+/-0.0,18.12,+/-1.44,44.3,49.7,6.1,0.0,0.0,0.0,1.44,1.41,0.0,1.44,9,0.7778,0.0,0.0
07:00,7,8.9543,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,79.6,Sedang,19.18,+/-0.17,79.97,+/-3.04,0.0,+/-0.0,19.18,+/-0.17,77.5,16.5,6.1,0.0,0.0,0.0,0.17,3.04,0.0,0.17,9,0.7778,0.0,0.0
08:00,7,8.9543,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,83.0,Tinggi,22.56,+/-1.5,67.51,+/-3.47,0.0,+/-0.0,22.56,+/-1.5,93.9,0.0,6.1,0.0,0.0,0.0,1.5,3.47,0.0,1.5,9,0.7778,0.0,0.0
09:00,7,8.9543,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,83.2,Tinggi,24.18,+/-0.76,56.52,+/-5.26,0.0,+/-0.0,24.18,+/-0.76,93.9,0.0,6.1,0.0,0.0,0.0,0.76,5.26,0.0,0.76,9,0.7778,0.0,0.0
10:00,7,8.9543,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,82.7,Tinggi,27.06,+/-1.88,46.84,+/-5.75,0.0,+/-0.0,27.14,+/-1.88,93.9,0.0,6.1,0.0,0.0,0.0,1.88,5.75,0.0,1.88,9,0.7778,0.0,0.0
11:00,7,8.9543,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,82.6,Tinggi,28.82,+/-1.95,40.96,+/-5.66,0.0,+/-0.0,28.86,+/-1.92,93.9,0.0,6.1,0.0,0.0,0.0,1.95,5.66,0.0,1.92,9,0.7778,0.0,0.0
