location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04-09-2026,BMKG,BMKG,07:00,2026-09-04 10:00:00,28.0,43.0,0.0,6.4,180.0,0.9033,Cerah,Cerah
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04-09-2026,BMKG,BMKG,08:00,2026-09-04 10:00:00,28.0,43.0,0.0,6.4,120.0,0.9033,Cerah,Cerah
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04-09-2026,BMKG,BMKG,09:00,2026-09-04 10:00:00,28.0,43.0,0.0,6.4,60.0,1.2317,Cerah,Cerah
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04-09-2026,BMKG,BMKG,10:00,2026-09-04 10:00:00,28.0,43.0,0.0,6.4,0.0,1.6423,Cerah,Cerah
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04-09-2026,BMKG,BMKG,11:00,2026-09-04 10:00:00,28.0,43.0,0.0,6.4,60.0,1.2317,Cerah,Cerah
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04-09-2026,BMKG,BMKG,12:00,2026-09-04 13:00:00,30.0,34.0,0.0,5.7,60.0,1.2317,Cerah,Cerah
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04-09-2026,BMKG,BMKG,13:00,2026-09-04 13:00:00,30.0,34.0,0.0,5.7,0.0,1.6423,Cerah,Cerah
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04-09-2026,BMKG,BMKG,14:00,2026-09-04 13:00:00,30.0,34.0,0.0,5.7,60.0,1.2317,Cerah,Cerah
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04-09-2026,BMKG,BMKG,15:00,2026-09-04 16:00:00,27.0,40.0,0.0,4.3,60.0,1.2317,Cerah,Cerah
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04-09-2026,BMKG,BMKG,16:00,2026-09-04 16:00:00,27.0,40.0,0.0,4.3,0.0,1.6423,Cerah,Cerah
