location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-07-29,00:00,Berawan,76.6,Sedang,7,9,0.7778,8.9729,19.83,1.61,90.25,3.54,0.0,0.0,19.83,1.61,0.0,0.0,12.7,18.6,68.8,0.0,0.0,0.0
dago,2026-07-29,01:00,Berawan,72.9,Sedang,7,9,0.7778,8.9729,19.29,1.83,91.3,2.79,0.0,0.0,19.29,1.83,0.0,0.0,12.7,33.3,54.0,0.0,0.0,0.0
dago,2026-07-29,02:00,Cerah Berawan,76.0,Sedang,7,9,0.7778,8.9729,19.04,1.98,92.36,1.33,0.0,0.0,19.04,1.98,0.0,0.0,12.7,66.1,21.2,0.0,0.0,0.0
dago,2026-07-29,03:00,Cerah Berawan,72.3,Sedang,7,9,0.7778,8.9729,18.76,1.98,92.21,0.76,0.0,0.0,18.76,1.98,0.0,0.0,12.7,51.3,36.0,0.0,0.0,0.0
dago,2026-07-29,04:00,Cerah Berawan,79.6,Sedang,7,9,0.7778,8.9729,18.55,1.95,90.32,3.29,0.0,0.0,18.55,1.95,0.0,0.0,12.7,81.4,6.0,0.0,0.0,0.0
dago,2026-07-29,05:00,Cerah Berawan,71.8,Sedang,7,9,0.7778,8.9729,18.44,1.88,91.23,2.46,0.0,0.0,18.44,1.88,0.0,0.0,44.3,49.7,6.0,0.0,0.0,0.0
dago,2026-07-29,06:00,Cerah Berawan,72.9,Sedang,7,9,0.7778,8.9729,17.24,0.33,90.77,4.16,0.0,0.0,17.24,0.33,0.0,0.0,42.7,51.3,6.0,0.0,0.0,0.0
dago,2026-07-29,07:00,Cerah Berawan,79.5,Sedang,7,9,0.7778,8.9729,19.42,1.64,85.14,6.99,0.0,0.0,19.42,1.64,0.0,0.0,12.7,81.4,6.0,0.0,0.0,0.0
dago,2026-07-29,08:00,Berawan,72.5,Sedang,7,9,0.7778,8.9729,21.75,1.27,76.27,6.24,0.0,0.0,21.75,1.27,0.0,0.0,12.7,35.0,52.4,0.0,0.0,0.0
dago,2026-07-29,09:00,Berawan,69.3,Sedang,7,9,0.7778,8.9729,23.87,0.31,65.16,4.68,0.0,0.0,23.87,0.31,0.0,0.0,27.9,35.0,37.1,0.0,0.0,0.0
dago,2026-07-29,10:00,Berawan,77.1,Sedang,7,9,0.7778,8.9729,26.12,1.61,57.44,4.15,0.0,0.0,25.49,0.94,0.0,0.0,12.7,16.4,71.0,0.0,0.0,0.0
dago,2026-07-29,11:00,Berawan,77.1,Sedang,7,9,0.7778,8.9729,27.51,1.67,52.34,4.37,0.0,0.0,28.07,2.36,0.0,0.0,12.7,16.4,71.0,0.0,0.0,0.0
dago,2026-07-29,12:00,Berawan,77.1,Sedang,7,9,0.7778,8.9729,28.55,1.6,48.41,5.15,0.0,0.0,29.02,2.39,0.0,0.0,12.7,16.4,71.0,0.0,0.0,0.0
dago,2026-07-29,13:00,Berawan,72.3,Sedang,7,9,0.7778,8.9729,29.21,1.56,46.83,6.91,0.0,0.0,29.79,2.39,0.0,0.0,12.7,35.0,52.4,0.0,0.0,0.0
