location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
dago,"Dago, Bandung",2026-08-20,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",20-08-2026,BMKG,BMKG,09:00,2026-08-20 12:00:00,28.0,43.0,0.0,16.1,180.0,0.9109,Cerah,Cerah
dago,"Dago, Bandung",2026-08-20,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",20-08-2026,BMKG,BMKG,10:00,2026-08-20 12:00:00,28.0,43.0,0.0,16.1,120.0,0.9109,Cerah,Cerah
dago,"Dago, Bandung",2026-08-20,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",20-08-2026,BMKG,BMKG,11:00,2026-08-20 12:00:00,28.0,43.0,0.0,16.1,60.0,1.2422,Cerah,Cerah
dago,"Dago, Bandung",2026-08-20,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",20-08-2026,BMKG,BMKG,12:00,2026-08-20 12:00:00,28.0,43.0,0.0,16.1,0.0,1.6563,Cerah,Cerah
dago,"Dago, Bandung",2026-08-20,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",20-08-2026,BMKG,BMKG,13:00,2026-08-20 12:00:00,28.0,43.0,0.0,16.1,60.0,1.2422,Cerah,Cerah
dago,"Dago, Bandung",2026-08-20,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",20-08-2026,BMKG,BMKG,14:00,2026-08-20 15:00:00,27.0,50.0,0.0,19.1,60.0,1.2422,Cerah,Cerah
dago,"Dago, Bandung",2026-08-20,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",20-08-2026,BMKG,BMKG,15:00,2026-08-20 15:00:00,27.0,50.0,0.0,19.1,0.0,1.6563,Cerah,Cerah
dago,"Dago, Bandung",2026-08-20,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",20-08-2026,BMKG,BMKG,16:00,2026-08-20 15:00:00,27.0,50.0,0.0,19.1,60.0,1.2422,Cerah,Cerah
dago,"Dago, Bandung",2026-08-20,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",20-08-2026,BMKG,BMKG,17:00,2026-08-20 18:00:00,22.0,77.0,0.0,2.5,60.0,1.2422,Cerah,Cerah
dago,"Dago, Bandung",2026-08-20,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",20-08-2026,BMKG,BMKG,18:00,2026-08-20 18:00:00,22.0,77.0,0.0,2.5,0.0,1.6563,Cerah,Cerah
dago,"Dago, Bandung",2026-08-20,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",20-08-2026,BMKG,BMKG,19:00,2026-08-20 18:00:00,22.0,77.0,0.0,2.5,60.0,1.2422,Cerah,Cerah
dago,"Dago, Bandung",2026-08-20,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",20-08-2026,BMKG,BMKG,20:00,2026-08-20 21:00:00,20.0,90.0,0.0,3.8,60.0,1.2422,Cerah,Cerah
dago,"Dago, Bandung",2026-08-20,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",20-08-2026,BMKG,BMKG,21:00,2026-08-20 21:00:00,20.0,90.0,0.0,3.8,0.0,1.6563,Cerah,Cerah
