location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
dago,"Dago, Bandung",2026-08-07,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",00:00,7,9.007,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.5,Sedang,21.23,+/-2.06,90.51,+/-2.1,0.0,+/-0.0,21.23,+/-2.06,27.9,30.9,41.2,0.0,0.0,0.0,2.06,2.1,0.0,2.06,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-07,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01:00,7,9.007,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.4,Sedang,20.98,+/-2.11,90.8,+/-2.72,0.0,+/-0.0,20.98,+/-2.11,27.9,30.9,41.2,0.0,0.0,0.0,2.11,2.72,0.0,2.11,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-07,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02:00,7,9.007,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,73.9,Sedang,20.74,+/-2.2,91.18,+/-1.97,0.0,+/-0.0,20.74,+/-2.2,0.0,58.8,41.2,0.0,0.0,0.0,2.2,1.97,0.0,2.2,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-07,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",03:00,7,9.007,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,73.9,Sedang,20.43,+/-2.35,91.66,+/-0.83,0.0,+/-0.0,20.43,+/-2.35,0.0,58.8,41.2,0.0,0.0,0.0,2.35,0.83,0.0,2.35,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-07,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04:00,7,9.007,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,76.3,Sedang,20.2,+/-2.43,92.97,+/-1.87,0.0,+/-0.0,20.2,+/-2.43,0.0,30.9,69.1,0.0,0.0,0.0,2.43,1.87,0.0,2.43,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-07,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",05:00,7,9.007,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.5,Sedang,18.85,+/-1.22,92.81,+/-2.22,0.12,+/-0.31,18.85,+/-1.22,14.7,16.3,56.4,12.7,0.0,0.0,1.22,2.22,0.31,1.22,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-07,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",06:00,7,9.007,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.4,Sedang,18.72,+/-1.3,91.81,+/-2.97,0.12,+/-0.31,18.72,+/-1.3,14.7,16.3,56.4,12.7,0.0,0.0,1.3,2.97,0.31,1.3,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-07,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",07:00,7,9.007,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.1,Sedang,20.49,+/-2.36,87.95,+/-2.99,0.12,+/-0.31,20.49,+/-2.36,14.7,31.5,41.2,12.7,0.0,0.0,2.36,2.99,0.31,2.36,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-07,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",08:00,7,9.007,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,73.9,Sedang,22.31,+/-1.82,79.46,+/-4.37,0.0,+/-0.0,22.31,+/-1.82,58.8,18.7,22.5,0.0,0.0,0.0,1.82,4.37,0.0,1.82,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-07,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",09:00,7,9.007,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.8,Sedang,24.36,+/-1.54,70.98,+/-5.76,0.0,+/-0.0,23.76,+/-0.9,30.9,46.6,22.5,0.0,0.0,0.0,1.54,5.76,0.0,0.9,9,0.7778,0.0,0.0
