location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",00:00,7,8.9903,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.4,Sedang,20.82,+/-1.9,86.13,+/-3.56,0.0,+/-0.0,20.82,+/-1.9,29.2,48.4,22.4,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01:00,7,8.9903,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,76.1,Sedang,20.3,+/-1.79,86.98,+/-3.1,0.0,+/-0.0,20.3,+/-1.79,27.2,66.8,5.9,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02:00,7,8.9903,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,76.0,Sedang,19.89,+/-1.85,87.52,+/-3.37,0.0,+/-0.0,19.89,+/-1.85,27.2,66.8,5.9,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",03:00,7,8.9903,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,73.9,Sedang,19.41,+/-1.93,88.37,+/-4.0,0.0,+/-0.0,19.41,+/-1.93,58.9,18.5,22.6,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04:00,7,8.9903,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,73.9,Sedang,19.06,+/-2.04,89.24,+/-3.49,0.0,+/-0.0,19.06,+/-2.04,58.9,0.0,41.1,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",05:00,7,8.9903,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.5,Sedang,17.99,+/-1.22,89.58,+/-3.36,0.0,+/-0.0,17.99,+/-1.22,27.2,33.1,39.7,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",06:00,7,8.9903,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,69.8,Sedang,18.72,+/-2.11,89.11,+/-3.88,0.0,+/-0.0,18.72,+/-2.11,42.5,33.1,24.4,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",07:00,7,8.9903,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,69.9,Sedang,20.0,+/-1.74,82.76,+/-4.39,0.0,+/-0.0,20.0,+/-1.74,42.5,33.1,24.4,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",08:00,7,8.9903,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.0,Sedang,22.28,+/-1.6,71.0,+/-5.02,0.0,+/-0.0,22.28,+/-1.6,58.9,16.7,24.4,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",09:00,7,8.9903,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,73.8,Sedang,24.75,+/-1.79,59.6,+/-6.33,0.0,+/-0.0,24.93,+/-2.13,58.9,16.7,24.4,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",10:00,7,8.9903,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.9,Sedang,26.99,+/-1.93,50.86,+/-7.41,0.0,+/-0.0,27.2,+/-2.29,42.5,51.6,5.9,0.0,0.0,0.0
dago,"Dago, Bandung",2026-09-04,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",11:00,7,8.9903,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.7,Sedang,28.75,+/-2.1,44.21,+/-7.93,0.0,+/-0.0,29.03,+/-2.46,42.5,51.6,5.9,0.0,0.0,0.0
