location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,BMKG,BMKG,18:00,2026-07-31 21:00:00,21.0,82.0,0.0,3.4,180.0,0.9194,Berawan,Berawan
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,BMKG,BMKG,19:00,2026-07-31 21:00:00,21.0,82.0,0.0,3.4,120.0,0.9194,Berawan,Berawan
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,BMKG,BMKG,20:00,2026-07-31 21:00:00,21.0,82.0,0.0,3.4,60.0,1.2537,Berawan,Berawan
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,BMKG,BMKG,21:00,2026-07-31 21:00:00,21.0,82.0,0.0,3.4,0.0,1.6717,Berawan,Berawan
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,BMKG,BMKG,22:00,2026-07-31 21:00:00,21.0,82.0,0.0,3.4,60.0,1.2537,Berawan,Berawan
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,BMKG,BMKG,23:00,2026-07-31 21:00:00,21.0,82.0,0.0,3.4,120.0,0.9194,Berawan,Berawan
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-07-31 00:00:00,22.0,96.0,0.0,2.8,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-07-31 01:00:00,21.9,96.0,0.0,4.6,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-07-31 02:00:00,21.9,96.0,0.0,4.6,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-07-31 03:00:00,21.8,95.0,0.0,4.3,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-07-31 04:00:00,21.9,93.0,0.0,4.7,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-07-31 05:00:00,21.9,90.0,0.0,5.4,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-07-31 06:00:00,22.0,85.0,0.0,6.5,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-07-31 07:00:00,22.4,81.0,0.0,7.6,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-07-31 08:00:00,23.3,77.0,0.0,9.0,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-07-31 09:00:00,24.4,74.0,0.0,10.7,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-07-31 10:00:00,25.3,71.0,0.0,12.1,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-07-31 11:00:00,25.9,70.0,0.0,13.0,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-07-31 12:00:00,26.3,70.0,0.0,14.0,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,13:00,2026-07-31 13:00:00,26.5,70.0,0.0,14.9,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,14:00,2026-07-31 14:00:00,26.5,71.0,0.0,15.2,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,15:00,2026-07-31 15:00:00,26.2,72.0,0.0,15.3,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,16:00,2026-07-31 16:00:00,25.8,75.0,0.0,15.0,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,17:00,2026-07-31 17:00:00,24.9,80.0,0.0,14.3,0.0,1.1427,Cerah Berawan,wmo:1
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,18:00,2026-07-31 18:00:00,23.9,87.0,0.0,13.4,0.0,1.1427,Cerah Berawan,wmo:1
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,19:00,2026-07-31 19:00:00,23.1,92.0,0.0,11.9,0.0,1.1427,Berawan,wmo:45
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,20:00,2026-07-31 20:00:00,22.7,94.0,0.0,9.6,0.0,1.1427,Berawan,wmo:45
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,21:00,2026-07-31 21:00:00,22.6,94.0,0.0,7.2,0.0,1.1427,Berawan,wmo:45
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,22:00,2026-07-31 22:00:00,22.5,94.0,0.0,5.6,0.0,1.1427,Berawan,wmo:45
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,CMA,Open-Meteo / CMA GRAPES,23:00,2026-07-31 23:00:00,22.3,93.0,0.0,4.7,0.0,1.1427,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,00:00,2026-07-31 00:00:00,20.4,87.0,0.0,2.3,0.0,1.6803,Cerah Berawan,wmo:1
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,01:00,2026-07-31 01:00:00,20.2,87.0,0.0,1.8,0.0,1.6803,Cerah Berawan,wmo:1
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,02:00,2026-07-31 02:00:00,19.4,89.0,0.0,2.2,0.0,1.6803,Cerah Berawan,wmo:1
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,03:00,2026-07-31 03:00:00,18.4,92.0,0.0,2.5,0.0,1.6803,Cerah Berawan,wmo:2
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,04:00,2026-07-31 04:00:00,17.9,93.0,0.0,2.9,0.0,1.6803,Cerah Berawan,wmo:2
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,05:00,2026-07-31 05:00:00,17.9,92.0,0.0,3.3,0.0,1.6803,Cerah Berawan,wmo:2
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,06:00,2026-07-31 06:00:00,18.3,90.0,0.0,3.7,0.0,1.6803,Cerah Berawan,wmo:1
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,07:00,2026-07-31 07:00:00,19.3,85.0,0.0,3.3,0.0,1.6803,Cerah Berawan,wmo:1
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,08:00,2026-07-31 08:00:00,21.3,76.0,0.0,2.6,0.0,1.6803,Cerah Berawan,wmo:1
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,09:00,2026-07-31 09:00:00,23.9,65.0,0.0,4.1,0.0,1.6803,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,10:00,2026-07-31 10:00:00,26.1,56.0,0.0,5.4,0.0,1.6803,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,11:00,2026-07-31 11:00:00,27.8,49.0,0.0,4.9,0.0,1.6803,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,12:00,2026-07-31 12:00:00,29.1,43.0,0.0,3.6,0.0,1.6803,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,13:00,2026-07-31 13:00:00,29.7,41.0,0.0,3.0,0.0,1.6803,Cerah Berawan,wmo:1
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,14:00,2026-07-31 14:00:00,29.2,44.0,0.2,4.9,0.0,1.6803,Hujan Ringan,wmo:51
dago,"Dago, Bandung",2026-07-31,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",31-07-2026,ECMWF,Open-Meteo / ECMWF,15:00,2026-07-31 15:00:00,28.0,51.0,0.2,8.5,0.0,1.6803,Hujan Ringan,wmo:51
